时间,压力(N),传感器#8,传感器#9,传感器#10,传感器#24,传感器#25,传感器#26,传感器#232,传感器#233,传感器#234,传感器#248,传感器#249,传感器#250
08h.46m.09s.643ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.653ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.663ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.674ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.683ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.693ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.703ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.713ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.723ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.733ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.743ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.753ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.763ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.773ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.783ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.793ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.804ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.814ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.823ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.833ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.843ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.853ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.864ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.873ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.883ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.893ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.903ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.913ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.923ms,0.10,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.933ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.943ms,0.11,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.953ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.963ms,0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.973ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.983ms,0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.09s.993ms,0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.003ms,0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.013ms,0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.023ms,0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.033ms,0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.043ms,0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.053ms,0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.063ms,0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.075ms,0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.083ms,0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.093ms,0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.103ms,0.26,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.113ms,0.26,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.124ms,0.26,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.134ms,0.26,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.143ms,0.36,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.153ms,0.36,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.163ms,0.45,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.173ms,0.45,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.183ms,0.55,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.194ms,0.55,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.203ms,0.68,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.213ms,0.68,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.223ms,0.81,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.233ms,0.96,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.243ms,0.96,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.10s.253ms,1.02,0,6,6,0,0,0,0,0,0,0,0,0
08h.46m.10s.264ms,1.19,0,6,6,0,0,0,0,0,0,0,0,0
08h.46m.10s.273ms,1.34,0,8,8,0,0,0,0,0,0,0,0,0
08h.46m.10s.283ms,1.46,0,8,7,0,0,0,0,0,0,0,0,0
08h.46m.10s.293ms,1.46,0,8,8,0,0,0,0,0,0,0,0,0
08h.46m.10s.303ms,1.68,0,9,10,0,0,0,0,0,0,0,0,0
08h.46m.10s.313ms,1.76,6,10,11,0,0,0,0,0,0,0,0,0
08h.46m.10s.324ms,1.97,6,10,11,0,0,0,0,0,0,0,0,0
08h.46m.10s.333ms,2.07,7,10,12,7,0,0,0,0,0,0,0,0
08h.46m.10s.343ms,2.30,10,11,12,7,0,0,0,0,0,0,0,0
08h.46m.10s.353ms,2.40,11,12,15,10,0,0,0,0,0,0,0,0
08h.46m.10s.363ms,2.64,11,14,16,11,0,0,0,0,0,0,0,0
08h.46m.10s.373ms,2.74,12,16,17,12,0,0,0,0,0,0,0,0
08h.46m.10s.383ms,3.02,13,19,20,12,0,9,0,0,0,0,0,0
08h.46m.10s.393ms,3.36,14,21,23,14,0,10,0,0,0,0,0,0
08h.46m.10s.403ms,3.51,15,21,24,15,0,10,0,0,0,0,0,0
08h.46m.10s.413ms,3.72,15,22,27,16,0,13,0,0,0,0,0,0
08h.46m.10s.423ms,3.93,17,22,31,18,0,15,0,0,0,0,0,12
08h.46m.10s.433ms,4.11,17,24,32,20,0,16,0,0,14,0,0,14
08h.46m.10s.443ms,4.52,20,25,33,23,0,16,0,0,14,12,0,14
08h.46m.10s.454ms,4.84,21,26,34,24,0,18,0,0,16,14,0,16
08h.46m.10s.463ms,5.03,22,29,35,26,0,20,0,11,17,14,0,16
08h.46m.10s.473ms,5.31,24,32,38,27,13,22,0,13,20,16,0,17
08h.46m.10s.483ms,5.54,26,34,38,28,14,24,0,15,20,16,0,18
08h.46m.10s.493ms,5.79,27,36,39,30,14,23,0,17,23,17,0,20
08h.46m.10s.503ms,6.26,27,37,41,31,15,26,0,17,23,17,0,20
08h.46m.10s.513ms,6.56,29,38,43,33,16,26,0,18,25,18,0,21
08h.46m.10s.523ms,6.82,30,40,44,34,18,28,0,19,28,18,0,21
08h.46m.10s.533ms,7.00,30,41,45,36,19,30,0,21,29,19,0,22
08h.46m.10s.543ms,7.57,31,42,47,39,21,31,0,21,31,21,0,22
08h.46m.10s.553ms,7.84,33,43,47,39,21,32,0,21,32,23,0,23
08h.46m.10s.563ms,8.19,33,44,48,39,22,32,0,23,34,23,0,23
08h.46m.10s.573ms,8.71,34,46,49,40,25,34,0,25,35,25,0,25
08h.46m.10s.583ms,8.99,36,46,49,44,25,35,0,26,38,25,0,26
08h.46m.10s.593ms,9.21,37,48,51,46,26,36,0,28,39,28,0,27
08h.46m.10s.604ms,9.85,37,48,51,46,27,37,0,29,40,30,0,27
08h.46m.10s.613ms,10.17,37,49,53,47,27,38,0,29,40,31,0,27
08h.46m.10s.623ms,10.52,37,51,54,49,28,38,0,31,43,32,0,30
08h.46m.10s.633ms,11.13,39,53,55,50,29,39,0,32,44,33,0,30
08h.46m.10s.643ms,11.43,39,53,57,51,29,40,0,34,45,33,0,31
08h.46m.10s.653ms,11.69,41,55,57,53,32,41,0,36,46,35,0,31
08h.46m.10s.663ms,12.34,42,56,59,54,32,42,24,37,47,37,0,34
08h.46m.10s.673ms,12.67,42,57,60,55,32,43,24,37,48,37,0,34
08h.46m.10s.683ms,13.01,43,57,60,55,33,43,25,39,50,37,0,34
08h.46m.10s.693ms,13.63,45,59,61,56,33,44,26,39,50,39,0,34
08h.46m.10s.703ms,13.92,44,60,62,57,35,45,26,40,51,40,0,36
08h.46m.10s.713ms,14.21,45,60,63,58,36,45,28,42,52,40,26,36
08h.46m.10s.723ms,14.86,46,62,64,60,37,45,28,43,54,41,27,38
08h.46m.10s.733ms,15.26,46,63,66,60,37,46,28,44,55,42,28,38
08h.46m.10s.744ms,15.62,47,63,66,61,39,46,30,45,56,43,28,38
08h.46m.10s.755ms,16.35,48,64,66,63,39,47,30,45,58,45,29,39
08h.46m.10s.764ms,16.65,48,64,67,64,39,47,30,46,58,46,29,39
08h.46m.10s.773ms,17.01,50,64,68,66,40,48,32,45,59,46,30,40
08h.46m.10s.783ms,17.70,50,66,68,68,40,48,32,46,60,48,30,40
08h.46m.10s.793ms,18.16,50,66,69,68,40,48,33,47,62,49,31,41
08h.46m.10s.803ms,18.53,51,66,70,68,40,49,34,47,62,49,32,42
08h.46m.10s.813ms,18.83,51,67,71,69,43,49,34,48,63,49,32,42
08h.46m.10s.823ms,19.64,52,67,72,70,43,50,36,50,64,50,34,43
08h.46m.10s.833ms,20.06,54,69,72,72,45,50,38,50,65,51,34,43
08h.46m.10s.843ms,20.52,55,70,73,73,46,52,40,51,67,53,34,44
08h.46m.10s.853ms,21.35,55,70,74,74,46,52,40,52,68,53,35,45
08h.46m.10s.863ms,21.72,55,71,75,75,46,52,41,52,68,53,35,45
08h.46m.10s.873ms,22.08,56,71,75,75,47,53,43,54,69,55,35,45
08h.46m.10s.883ms,22.94,55,72,75,75,48,53,43,54,70,55,35,46
08h.46m.10s.894ms,23.40,57,74,75,76,48,53,43,55,70,56,37,46
08h.46m.10s.903ms,23.84,57,75,76,76,48,53,43,56,72,56,37,47
08h.46m.10s.913ms,24.69,59,76,77,78,49,53,47,56,73,57,36,47
08h.46m.10s.923ms,25.07,59,77,77,78,50,53,48,57,73,57,37,47
08h.46m.10s.933ms,25.47,59,77,78,79,50,54,48,58,73,57,36,47
08h.46m.10s.943ms,26.35,60,78,78,81,50,55,49,58,74,59,37,47
08h.46m.10s.955ms,26.86,60,78,78,80,50,56,50,58,75,59,37,48
08h.46m.10s.963ms,27.31,60,80,78,81,51,56,51,60,75,60,38,48
08h.46m.10s.973ms,28.13,61,80,79,81,51,56,53,60,75,61,38,48
08h.46m.10s.983ms,28.51,62,81,79,82,51,56,53,61,75,61,38,48
08h.46m.10s.993ms,28.92,61,81,81,83,53,57,53,63,77,62,39,49
08h.46m.11s.003ms,29.72,61,82,80,83,54,58,53,63,77,63,39,51
08h.46m.11s.014ms,30.21,62,83,81,84,56,58,53,64,78,63,40,51
08h.46m.11s.023ms,30.61,62,83,81,84,56,58,53,64,79,63,40,52
08h.46m.11s.033ms,31.45,63,83,82,84,56,59,53,64,79,63,41,52
08h.46m.11s.044ms,31.45,63,83,82,84,57,59,53,65,79,63,41,53
08h.46m.11s.053ms,32.22,64,84,82,86,57,60,55,66,79,65,41,53
08h.46m.11s.063ms,32.72,64,84,82,86,58,60,56,66,80,65,41,53
08h.46m.11s.073ms,33.60,64,85,83,86,59,61,56,66,80,65,42,54
08h.46m.11s.083ms,34.02,64,85,83,87,59,61,56,68,80,66,43,55
08h.46m.11s.093ms,34.41,64,86,84,87,59,61,56,68,81,66,43,56
08h.46m.11s.103ms,35.32,65,88,85,88,60,62,56,68,81,66,43,55
08h.46m.11s.113ms,35.32,65,90,85,88,61,63,58,68,81,67,43,56
08h.46m.11s.123ms,36.33,65,91,85,88,62,63,58,70,82,68,44,56
08h.46m.11s.133ms,36.70,65,91,85,89,62,62,59,70,82,69,44,57
08h.46m.11s.143ms,37.28,66,91,86,90,62,62,59,70,82,70,44,58
08h.46m.11s.153ms,38.15,67,91,86,90,62,63,60,70,83,71,45,60
08h.46m.11s.163ms,38.63,68,92,86,91,62,63,61,71,84,71,45,60
08h.46m.11s.173ms,38.95,68,93,86,91,64,63,60,71,84,71,46,61
08h.46m.11s.183ms,40.03,68,94,87,91,64,64,61,72,85,73,47,62
08h.46m.11s.193ms,40.43,69,94,87,92,64,64,61,73,85,73,47,63
08h.46m.11s.203ms,41.47,69,95,87,92,64,64,62,73,85,73,48,63
08h.46m.11s.214ms,41.95,69,95,87,93,64,64,63,73,85,74,49,63
08h.46m.11s.223ms,42.93,69,95,87,93,66,64,63,74,85,74,49,63
08h.46m.11s.233ms,42.93,69,96,87,93,66,65,63,75,86,75,49,64
08h.46m.11s.243ms,43.97,70,96,88,95,66,65,63,75,87,75,49,64
08h.46m.11s.253ms,44.37,70,96,89,95,66,65,64,75,87,76,49,64
08h.46m.11s.263ms,44.98,71,96,88,95,66,65,64,74,88,76,49,64
08h.46m.11s.273ms,45.92,71,98,89,95,66,66,66,76,88,77,49,66
08h.46m.11s.283ms,46.46,71,98,89,96,67,67,66,76,88,77,50,66
08h.46m.11s.293ms,46.84,72,98,89,96,69,67,66,76,88,77,50,66
08h.46m.11s.303ms,47.88,72,98,90,97,68,68,67,77,88,77,51,66
08h.46m.11s.313ms,48.30,72,98,89,97,68,67,68,77,88,78,51,66
08h.46m.11s.323ms,48.89,72,98,89,97,69,68,68,78,89,78,51,66
08h.46m.11s.333ms,49.80,73,100,90,98,69,68,68,78,89,80,51,66
08h.46m.11s.343ms,50.29,73,100,90,98,69,68,69,78,89,80,52,66
08h.46m.11s.353ms,50.64,74,100,91,99,69,68,70,79,91,81,53,67
08h.46m.11s.363ms,51.18,73,100,91,99,69,68,70,79,91,81,53,67
08h.46m.11s.373ms,51.96,73,101,91,100,70,68,70,78,91,81,53,67
08h.46m.11s.384ms,52.82,73,100,91,100,70,69,71,79,91,82,53,69
08h.46m.11s.393ms,52.82,74,100,92,100,69,70,70,79,91,83,53,69
08h.46m.11s.403ms,53.83,75,102,93,100,71,70,71,80,91,82,54,69
08h.46m.11s.414ms,54.71,75,102,93,100,72,70,71,82,92,83,55,69
08h.46m.11s.423ms,54.71,75,102,93,100,72,70,71,82,93,84,55,70
08h.46m.11s.433ms,55.47,75,102,93,100,72,70,71,82,93,84,55,70
08h.46m.11s.444ms,56.06,74,103,93,100,73,70,72,82,93,84,55,70
08h.46m.11s.453ms,56.45,75,103,94,102,73,70,73,83,93,85,55,70
08h.46m.11s.463ms,57.53,75,103,94,102,73,70,73,82,93,85,55,71
08h.46m.11s.473ms,57.93,75,103,94,102,74,72,73,83,93,85,55,71
08h.46m.11s.483ms,58.56,75,103,94,102,75,71,74,83,93,85,55,71
08h.46m.11s.493ms,59.49,75,103,94,102,74,72,74,83,93,85,55,71
08h.46m.11s.507ms,60.46,76,103,94,103,75,72,74,83,93,85,55,72
08h.46m.11s.513ms,60.46,76,103,95,103,75,73,74,85,93,85,56,72
08h.46m.11s.523ms,61.55,77,105,95,103,76,73,74,84,93,86,56,72
08h.46m.11s.533ms,61.97,77,105,94,103,76,74,74,85,94,86,56,72
08h.46m.11s.543ms,62.57,77,106,95,103,77,74,74,85,95,86,56,72
08h.46m.11s.553ms,63.49,76,106,95,103,77,74,75,85,95,86,56,72
08h.46m.11s.563ms,64.04,77,106,95,104,77,74,75,85,95,87,56,72
08h.46m.11s.574ms,64.40,77,106,95,104,77,74,76,85,95,88,56,72
08h.46m.11s.583ms,65.36,77,106,95,105,77,74,76,85,94,88,56,72
08h.46m.11s.593ms,65.78,77,106,95,105,77,74,76,85,95,88,57,72
08h.46m.11s.603ms,66.38,78,106,96,106,78,74,76,85,95,88,57,73
08h.46m.11s.614ms,67.36,78,106,96,105,78,75,77,85,96,88,57,74
08h.46m.11s.623ms,67.88,78,107,96,105,79,75,77,86,96,88,57,74
08h.46m.11s.633ms,68.26,78,108,96,105,80,75,77,86,96,88,57,74
08h.46m.11s.645ms,68.84,78,108,96,105,80,75,78,87,96,88,57,74
08h.46m.11s.653ms,69.50,78,108,96,106,80,75,78,87,97,89,57,74
08h.46m.11s.663ms,70.00,79,108,96,107,80,75,78,87,96,89,57,74
08h.46m.11s.673ms,70.35,79,108,97,107,80,77,79,87,97,90,57,74
08h.46m.11s.683ms,71.31,78,108,97,106,80,77,79,88,97,90,57,75
08h.46m.11s.693ms,71.66,79,108,97,107,80,77,79,88,97,90,57,75
08h.46m.11s.703ms,72.20,80,109,98,107,80,77,79,88,97,91,58,75
08h.46m.11s.713ms,73.03,80,109,98,107,80,77,79,88,97,90,58,75
08h.46m.11s.723ms,73.56,80,109,98,107,81,77,80,88,98,91,58,75
08h.46m.11s.733ms,73.92,80,109,98,107,81,77,81,88,98,91,59,75
08h.46m.11s.743ms,74.93,80,109,98,107,81,77,81,88,98,91,58,75
08h.46m.11s.753ms,75.35,80,109,98,107,81,77,81,88,98,91,59,75
08h.46m.11s.763ms,75.95,80,109,98,107,81,77,81,89,98,91,59,75
08h.46m.11s.774ms,76.91,81,109,98,107,81,77,82,89,98,91,59,75
08h.46m.11s.783ms,77.45,81,110,98,107,81,77,82,89,98,92,59,75
08h.46m.11s.793ms,77.84,82,110,98,108,82,77,82,90,98,92,59,76
08h.46m.11s.803ms,78.87,81,110,98,108,82,77,82,90,98,92,59,76
08h.46m.11s.814ms,79.31,81,110,98,108,82,77,82,90,98,92,59,76
08h.46m.11s.823ms,79.89,81,111,98,108,83,78,82,89,98,94,59,76
08h.46m.11s.834ms,80.82,82,111,98,108,83,78,82,90,98,94,59,76
08h.46m.11s.844ms,81.33,82,111,98,108,83,79,82,90,99,94,59,77
08h.46m.11s.853ms,81.71,82,111,98,108,83,79,83,90,98,94,59,77
08h.46m.11s.863ms,82.73,83,111,99,109,83,79,82,90,99,94,60,77
08h.46m.11s.873ms,83.20,83,112,98,109,84,79,83,90,99,94,60,78
08h.46m.11s.883ms,83.77,83,111,99,109,84,79,83,90,99,94,60,78
08h.46m.11s.894ms,84.72,83,112,99,109,85,79,83,91,99,94,60,78
08h.46m.11s.903ms,85.18,83,112,99,109,85,79,83,91,99,94,60,78
08h.46m.11s.913ms,85.48,83,112,99,109,85,79,83,91,99,94,60,77
08h.46m.11s.923ms,85.98,83,112,99,109,85,79,84,91,99,94,60,78
08h.46m.11s.933ms,86.90,83,112,99,110,85,79,83,91,99,94,60,78
08h.46m.11s.943ms,87.47,83,112,100,110,85,80,84,91,99,95,60,78
08h.46m.11s.954ms,87.87,83,112,99,110,85,80,84,92,100,95,60,78
08h.46m.11s.963ms,88.92,83,112,99,110,86,80,84,92,101,96,60,78
08h.46m.11s.973ms,89.32,83,113,100,111,86,80,84,91,101,95,60,78
08h.46m.11s.983ms,89.90,84,112,99,111,86,80,84,92,101,96,61,78
08h.46m.11s.993ms,90.78,84,113,100,111,86,80,84,92,101,96,60,78
08h.46m.12s.003ms,91.28,83,112,100,111,86,80,85,92,101,96,61,78
08h.46m.12s.014ms,91.60,83,112,100,111,86,80,85,92,101,96,61,78
08h.46m.12s.023ms,92.50,84,113,100,111,87,80,85,92,101,96,61,78
08h.46m.12s.033ms,92.86,84,113,101,111,87,80,85,93,101,96,61,78
08h.46m.12s.043ms,93.37,84,113,101,111,87,80,85,93,101,96,62,78
08h.46m.12s.053ms,94.20,84,114,101,111,88,80,85,93,101,96,61,78
08h.46m.12s.063ms,94.66,85,114,101,111,87,80,85,93,101,97,62,79
08h.46m.12s.073ms,95.00,85,114,103,111,88,81,86,93,101,98,62,79
08h.46m.12s.084ms,95.95,85,114,103,111,88,81,86,93,101,98,62,80
08h.46m.12s.095ms,96.93,85,114,104,111,88,81,86,93,101,99,62,79
08h.46m.12s.103ms,96.93,85,114,104,111,88,81,86,93,102,98,62,80
08h.46m.12s.113ms,97.84,85,114,105,111,88,81,86,93,102,98,62,81
08h.46m.12s.123ms,98.30,85,114,104,111,88,81,86,94,102,98,62,81
08h.46m.12s.133ms,98.67,85,114,104,111,89,81,86,94,102,99,62,81
08h.46m.12s.144ms,99.59,85,114,105,111,89,81,86,95,102,99,63,81
08h.46m.12s.153ms,100.04,85,115,105,111,89,81,86,95,102,99,63,81
08h.46m.12s.163ms,100.55,85,115,105,112,89,81,86,95,102,99,63,81
08h.46m.12s.173ms,100.70,85,115,105,113,89,81,86,95,102,99,63,81
08h.46m.12s.183ms,101.49,85,116,105,113,90,82,86,95,102,100,63,81
08h.46m.12s.193ms,101.87,85,116,105,113,90,81,86,95,102,100,63,81
08h.46m.12s.203ms,102.43,86,116,105,113,90,82,86,95,102,100,63,81
08h.46m.12s.214ms,103.28,85,116,105,113,90,82,87,95,102,100,63,81
08h.46m.12s.223ms,103.79,86,116,106,113,90,82,87,95,102,100,63,81
08h.46m.12s.233ms,104.14,87,116,106,113,90,81,87,95,102,100,63,82
08h.46m.12s.243ms,104.97,86,116,107,113,90,83,87,95,102,101,63,82
08h.46m.12s.253ms,105.37,87,116,107,114,90,83,87,95,103,100,63,83
08h.46m.12s.264ms,105.93,87,116,107,114,90,84,88,95,103,101,63,83
08h.46m.12s.273ms,106.81,87,116,106,114,90,82,89,95,102,101,63,82
08h.46m.12s.283ms,107.30,87,116,106,114,90,82,88,95,103,101,63,83
08h.46m.12s.293ms,107.66,87,116,107,114,90,83,89,95,103,102,63,83
08h.46m.12s.303ms,108.59,87,116,108,114,90,83,89,95,104,102,63,83
08h.46m.12s.313ms,108.99,87,117,108,114,90,84,89,95,103,102,63,83
08h.46m.12s.323ms,109.51,87,117,108,114,90,83,89,95,104,102,64,83
08h.46m.12s.335ms,110.29,87,117,108,114,90,83,89,95,104,102,64,83
08h.46m.12s.343ms,110.67,87,117,108,114,91,83,89,95,104,102,65,84
08h.46m.12s.353ms,110.96,87,117,108,114,91,83,89,96,104,102,65,84
08h.46m.12s.363ms,111.72,87,116,108,114,90,83,89,95,104,101,65,84
08h.46m.12s.373ms,112.09,87,117,108,114,92,84,89,96,104,102,65,84
08h.46m.12s.383ms,112.54,87,117,108,114,92,84,89,96,104,102,65,84
08h.46m.12s.393ms,113.33,87,117,108,114,92,84,89,96,104,102,65,84
08h.46m.12s.403ms,113.75,88,117,108,116,92,84,89,96,104,103,65,84
08h.46m.12s.414ms,114.07,87,117,108,115,92,84,89,96,104,102,65,84
08h.46m.12s.423ms,114.92,88,117,108,116,92,84,89,96,104,102,65,84
08h.46m.12s.433ms,115.40,87,117,108,115,93,84,89,96,104,103,65,84
08h.46m.12s.444ms,115.86,88,118,108,116,93,84,89,96,104,103,65,84
08h.46m.12s.453ms,116.18,88,118,108,116,93,84,89,96,104,103,66,84
08h.46m.12s.463ms,117.10,88,118,108,116,93,84,89,96,104,103,66,84
08h.46m.12s.473ms,117.47,88,118,109,116,93,84,89,96,104,103,66,84
08h.46m.12s.483ms,117.94,88,118,109,116,93,84,89,96,104,103,66,84
08h.46m.12s.493ms,118.12,88,118,109,117,93,84,89,96,104,103,66,84
08h.46m.12s.503ms,118.88,88,118,109,116,93,84,89,96,104,104,66,84
08h.46m.12s.513ms,119.27,88,118,109,116,93,84,90,96,104,104,66,84
08h.46m.12s.524ms,119.78,88,118,109,117,93,84,89,96,104,104,66,84
08h.46m.12s.533ms,120.57,88,118,109,117,93,85,90,96,104,104,66,84
08h.46m.12s.543ms,120.98,88,118,109,117,93,85,90,96,105,104,66,85
08h.46m.12s.553ms,121.31,88,119,109,116,93,84,91,96,105,104,67,85
08h.46m.12s.563ms,122.22,88,118,110,117,93,85,91,96,106,104,66,85
08h.46m.12s.573ms,122.63,88,119,110,117,93,85,91,96,105,104,67,85
08h.46m.12s.583ms,123.09,88,119,110,117,94,85,91,96,106,104,66,85
08h.46m.12s.593ms,123.85,88,119,110,117,93,85,91,96,105,104,66,85
08h.46m.12s.603ms,124.27,88,119,110,117,93,85,90,96,106,104,66,85
08h.46m.12s.614ms,124.61,88,120,110,117,94,85,91,96,106,104,67,85
08h.46m.12s.623ms,125.46,88,119,110,117,94,85,91,96,106,104,66,85
08h.46m.12s.633ms,125.85,88,119,110,117,94,85,91,96,106,104,67,85
08h.46m.12s.643ms,126.29,88,119,110,117,94,85,91,96,106,104,67,85
08h.46m.12s.653ms,126.99,88,120,110,117,94,85,91,97,106,104,67,85
08h.46m.12s.663ms,127.34,88,120,111,118,94,85,91,97,106,104,68,86
08h.46m.12s.673ms,127.62,88,120,111,118,94,85,91,97,106,104,68,86
08h.46m.12s.683ms,128.28,88,120,111,118,94,85,91,97,107,104,68,86
08h.46m.12s.693ms,128.60,88,120,111,117,94,85,91,97,106,104,68,86
08h.46m.12s.703ms,128.95,88,120,111,118,94,86,91,97,107,104,68,86
08h.46m.12s.713ms,129.19,88,120,111,118,94,85,91,97,107,104,68,86
08h.46m.12s.723ms,129.93,89,120,111,118,95,85,91,97,107,104,68,86
08h.46m.12s.733ms,130.23,89,120,111,118,94,85,91,98,107,104,68,86
08h.46m.12s.743ms,130.68,89,120,111,118,94,86,91,97,107,105,68,86
08h.46m.12s.753ms,131.31,89,120,111,118,94,85,91,97,107,106,68,86
08h.46m.12s.763ms,131.68,89,120,111,118,95,85,91,97,107,106,68,87
08h.46m.12s.774ms,131.96,89,120,111,118,96,86,91,98,107,106,68,87
08h.46m.12s.783ms,132.77,89,120,111,118,95,85,91,98,107,106,68,87
08h.46m.12s.793ms,133.10,90,120,111,120,96,86,91,98,107,106,68,87
08h.46m.12s.803ms,133.53,89,121,111,118,96,85,91,98,108,106,68,87
08h.46m.12s.814ms,134.22,89,120,111,119,96,87,92,98,107,107,70,87
08h.46m.12s.824ms,134.59,89,120,111,119,96,86,93,98,107,107,69,87
08h.46m.12s.833ms,134.88,89,122,111,119,96,86,92,98,108,107,70,87
08h.46m.12s.844ms,135.63,90,122,111,119,96,86,91,98,107,107,69,87
08h.46m.12s.853ms,135.94,90,122,111,120,96,87,93,98,107,107,70,88
08h.46m.12s.863ms,136.22,90,122,111,120,96,87,91,97,108,107,69,88
08h.46m.12s.874ms,136.54,90,122,112,120,96,87,93,98,107,107,70,88
08h.46m.12s.883ms,136.85,90,122,112,120,96,87,93,98,108,107,70,88
08h.46m.12s.893ms,137.17,90,122,112,120,96,87,92,98,109,107,70,89
08h.46m.12s.905ms,137.90,90,121,111,120,96,87,93,98,107,107,70,88
08h.46m.12s.913ms,138.27,90,122,112,120,96,87,92,98,109,107,70,89
08h.46m.12s.923ms,138.66,90,122,112,120,96,87,93,98,109,107,70,89
08h.46m.12s.933ms,139.38,90,122,112,120,96,88,93,99,109,107,70,89
08h.46m.12s.943ms,139.69,90,122,112,120,96,87,93,99,109,107,71,89
08h.46m.12s.953ms,139.97,90,122,112,120,96,87,93,98,109,107,70,89
08h.46m.12s.963ms,140.37,90,122,112,120,96,87,93,99,109,107,70,90
08h.46m.12s.974ms,140.93,90,122,112,120,96,88,93,99,109,107,70,90
08h.46m.12s.983ms,141.25,90,122,112,120,96,88,92,99,108,107,70,89
08h.46m.12s.993ms,141.48,90,122,112,120,96,88,93,99,109,107,71,90
08h.46m.13s.003ms,142.12,90,122,112,120,96,88,93,100,109,108,71,90
08h.46m.13s.014ms,142.39,90,122,112,120,96,88,93,100,109,108,71,90
08h.46m.13s.023ms,142.74,91,122,112,120,97,88,93,100,109,107,71,90
